dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
633114000,1990-01-23 17:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.57,,276.54,274.36,277.37,277.71,1020,,,93,3.9,189,,,,,,52,803,Clouds,broken clouds,04n
633117600,1990-01-23 18:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.18,,276.3,273.63,277.01,277.3,1020,,,94,4.33,191,,,,,,44,802,Clouds,scattered clouds,03n
633121200,1990-01-23 19:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.15,,276.12,273.27,276.99,277.25,1018,,,93,4.93,185,,,,,,11,801,Clouds,few clouds,02n
633124800,1990-01-23 20:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.69,,275.36,272.41,276.5,276.8,1017,,,91,5.51,185,,,,,,99,804,Clouds,overcast clouds,04n
633128400,1990-01-23 21:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.1,,275.45,272.91,276.87,277.24,1016,,,89,5.56,196,,,,,,100,804,Clouds,overcast clouds,04n
633132000,1990-01-23 22:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.05,,274.93,272.73,276.71,277.28,1015,,,86,5.81,198,,,,,,100,804,Clouds,overcast clouds,04n
633135600,1990-01-23 23:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.16,,274.87,272.83,276.81,277.4,1014,,,85,5.9,200,,,,,,100,804,Clouds,overcast clouds,04n
633139200,1990-01-24 00:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.19,,274.73,272.83,276.85,277.43,1012,,,84,5.99,202,,,,,,100,804,Clouds,overcast clouds,04n
633142800,1990-01-24 01:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.25,,274.63,272.91,276.9,277.51,1012,,,83,5.99,204,,,,,,100,804,Clouds,overcast clouds,04n
633146400,1990-01-24 02:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.13,,274.17,272.8,276.78,277.37,1011,,,81,5.89,205,,,,,,100,804,Clouds,overcast clouds,04n
633150000,1990-01-24 03:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.21,,274.08,272.93,276.88,277.45,1010,,,80,5.83,204,,,,,,100,804,Clouds,overcast clouds,04n
633153600,1990-01-24 04:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.3,,273.99,273.01,276.91,277.61,1008,,,79,5.9,202,,,,,,100,804,Clouds,overcast clouds,04n
633157200,1990-01-24 05:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.55,,273.88,273.32,277.15,277.86,1007,,,77,5.92,199,,,,,,100,804,Clouds,overcast clouds,04n
633160800,1990-01-24 06:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.01,,273.96,273.83,277.53,278.39,1006,,,75,6.1,197,,,,,,100,804,Clouds,overcast clouds,04n
633164400,1990-01-24 07:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.14,,273.71,273.78,277.61,278.57,1005,,,73,6.64,199,,,,,,100,804,Clouds,overcast clouds,04d
633168000,1990-01-24 08:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.79,,273.76,274.47,278.24,279.26,1004,,,70,7.05,203,,,,,,100,804,Clouds,overcast clouds,04d
633171600,1990-01-24 09:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,279.19,,273.53,274.91,278.61,279.68,1004,,,67,7.25,207,,,,,,99,804,Clouds,overcast clouds,04d
633175200,1990-01-24 10:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,281.34,,273.58,277.65,280.95,281.63,1003,,,58,7.36,212,,,,,,100,804,Clouds,overcast clouds,04d
633178800,1990-01-24 11:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,281.1,,273.82,277.3,280.82,281.28,1002,,,60,7.5,218,,,,,,100,804,Clouds,overcast clouds,04d
633182400,1990-01-24 12:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,280.65,,274.72,276.64,280.58,280.7,1001,,,66,7.76,223,,0.16,,,,100,500,Rain,light rain,10d
633186000,1990-01-24 13:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,280.25,,275.35,276.06,280.12,280.33,1001,,,71,7.96,230,,0.17,,,,100,500,Rain,light rain,10d
633189600,1990-01-24 14:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,279.72,,275.98,275.41,279.67,279.84,1001,,,77,7.85,231,,0.25,,,,100,500,Rain,light rain,10d
633193200,1990-01-24 15:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,279.52,,275.79,275.14,279.4,279.72,1002,,,77,7.88,235,,0.13,,,,100,500,Rain,light rain,10d
633196800,1990-01-24 16:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,280.41,,276.83,276.5,280.24,280.65,1003,,,78,7.22,252,,,,,,97,804,Clouds,overcast clouds,04n
633200400,1990-01-24 17:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,279.4,,276.21,275.25,279.22,279.53,1004,,,80,7.05,267,,,,,,41,802,Clouds,scattered clouds,03n
633204000,1990-01-24 18:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.42,,275.77,274.37,278.22,278.57,1006,,,83,6.05,264,,,,,,36,802,Clouds,scattered clouds,03n
633207600,1990-01-24 19:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.4,,275.75,274.78,278.27,278.49,1006,,,83,5.04,253,,,,,,32,802,Clouds,scattered clouds,03n
633211200,1990-01-24 20:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.77,,274.32,273.09,276.73,276.86,1007,,,84,4.38,236,,,,,,79,803,Clouds,broken clouds,04n
633214800,1990-01-24 21:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.28,,273.84,272.46,276.23,276.36,1007,,,84,4.42,224,,,,,,89,804,Clouds,overcast clouds,04n
633218400,1990-01-24 22:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.48,,273.38,271.32,275.4,275.62,1007,,,86,4.68,223,,,,,,94,804,Clouds,overcast clouds,04n
633222000,1990-01-24 23:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.47,,273.53,271.67,275.39,275.61,1006,,,87,4.07,211,,,,,,100,804,Clouds,overcast clouds,04n
633225600,1990-01-25 00:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.56,,273.62,271.47,275.43,275.76,1005,,,87,4.59,210,,,,,,98,804,Clouds,overcast clouds,04n
633229200,1990-01-25 01:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.2,,273.76,271.78,275.99,276.46,1005,,,84,5.55,228,,,,,,99,804,Clouds,overcast clouds,04n
633232800,1990-01-25 02:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.78,,273.83,272.25,276.59,276.92,1006,,,81,6.13,242,,,,,,89,804,Clouds,overcast clouds,04n
633236400,1990-01-25 03:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.57,,273.45,271.65,276.53,276.6,1006,,,80,6.94,257,,0.14,,,,63,500,Rain,light rain,10n
633240000,1990-01-25 04:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.95,,273.19,270.87,275.89,276,1007,,,82,6.91,262,,,,,,63,803,Clouds,broken clouds,04n
633243600,1990-01-25 05:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.26,,272.44,270.21,275.16,275.32,1008,,,81,6.37,259,,,,,,95,804,Clouds,overcast clouds,04n
633247200,1990-01-25 06:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.57,,272.25,270.72,275.4,275.7,1009,,,78,6.12,254,,,,,,100,804,Clouds,overcast clouds,04n
633250800,1990-01-25 07:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.76,,272.1,271.09,275.57,275.91,1010,,,76,5.83,248,,,,,,99,804,Clouds,overcast clouds,04d
633254400,1990-01-25 08:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.66,,271.88,272.27,276.5,276.78,1010,,,70,5.75,241,,,,,,87,804,Clouds,overcast clouds,04d
633258000,1990-01-25 09:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.46,,271.88,272.23,276.26,276.6,1010,,,71,5.29,232,,,,,,62,803,Clouds,broken clouds,04d
633261600,1990-01-25 10:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.17,,272.26,274.22,278.07,278.34,1010,,,65,5.65,224,,,,,,29,802,Clouds,scattered clouds,03d
633265200,1990-01-25 11:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.27,,272.53,274.32,278.09,278.51,1010,,,66,5.7,220,,,,,,6,800,Clear,sky is clear,01d
633268800,1990-01-25 12:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.36,,272.61,274.33,278.2,278.58,1009,,,66,5.96,219,,,,,,1,800,Clear,sky is clear,01d
633272400,1990-01-25 13:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.37,,272.62,274.58,278.24,278.56,1008,,,66,5.39,210,,,,,,0,800,Clear,sky is clear,01d
633276000,1990-01-25 14:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.71,,272.77,274.02,277.57,277.91,1007,,,70,4.84,200,,,,,,84,803,Clouds,broken clouds,04d
633279600,1990-01-25 15:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.74,,272.62,273.99,277.54,278,1005,,,69,4.97,191,,,,,,100,804,Clouds,overcast clouds,04d
633283200,1990-01-25 16:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.03,,272.51,274.24,277.84,278.29,1004,,,67,5.21,186,,,,,,100,804,Clouds,overcast clouds,04n
633286800,1990-01-25 17:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.53,,272.27,273.39,277.27,277.86,1003,,,68,5.7,182,,,,,,100,804,Clouds,overcast clouds,04n
633290400,1990-01-25 18:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.75,,271.91,273.61,277.51,278.05,1002,,,65,5.82,182,,,,,,100,804,Clouds,overcast clouds,04n
633294000,1990-01-25 19:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.65,,272.01,273.36,277.46,277.92,1000,,,66,6.12,183,,0.4,,,,100,500,Rain,light rain,10n
633297600,1990-01-25 20:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.28,,273.65,274.06,278.11,278.51,999,,,72,6.37,182,,0.49,,,,100,500,Rain,light rain,10n
633301200,1990-01-25 21:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.36,,274.3,273.95,278.12,278.66,997,,,75,6.95,185,,0.26,,,,100,500,Rain,light rain,10n
633304800,1990-01-25 22:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,279.15,,277.15,274.87,278.95,279.43,996,,,87,7.24,193,,0.95,,,,100,500,Rain,light rain,10n
633308400,1990-01-25 23:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,279.37,,277.69,275.15,278.94,279.88,994,,,89,7.23,196,,0.73,,,,100,500,Rain,light rain,10n
633312000,1990-01-26 00:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,280.42,,278.07,276.4,280,280.92,993,,,85,7.56,207,,,,,,99,804,Clouds,overcast clouds,04n
633315600,1990-01-26 01:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,280.7,,277.83,276.58,280.35,281.14,993,,,82,8.19,217,,0.16,,,,100,500,Rain,light rain,10n
633319200,1990-01-26 02:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,282.13,,278.13,278.32,281.8,282.55,993,,,76,8.68,220,,,,,,100,804,Clouds,overcast clouds,04n
633322800,1990-01-26 03:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,283.22,,277.8,282.08,282.88,283.66,992,,,69,9,222,,,,,,100,804,Clouds,overcast clouds,04n
633326400,1990-01-26 04:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,283.71,,277.85,282.57,283.49,283.98,993,,,67,9.21,226,,,,,,98,804,Clouds,overcast clouds,04n
633330000,1990-01-26 05:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,283.49,,277.42,282.3,283.34,283.58,993,,,66,8.97,229,,,,,,96,804,Clouds,overcast clouds,04n
633333600,1990-01-26 06:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,282.82,,277.62,279.26,282.56,283.02,994,,,70,8.53,232,,,,,,67,803,Clouds,broken clouds,04n
633337200,1990-01-26 07:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,282.52,,277.54,278.98,282.27,282.8,995,,,71,8.08,234,,,,,,30,802,Clouds,scattered clouds,03d
633340800,1990-01-26 08:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,282.84,,277.02,279.47,282.7,283.03,995,,,67,7.79,236,,,,,,41,802,Clouds,scattered clouds,03d
633344400,1990-01-26 09:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,282.77,,276.74,279.37,282.66,282.91,996,,,66,7.83,239,,,,,,78,803,Clouds,broken clouds,04d
633348000,1990-01-26 10:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,282.59,,274.99,279.18,282.54,282.65,997,,,59,7.68,240,,,,,,99,804,Clouds,overcast clouds,04d
633351600,1990-01-26 11:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,282.51,,274.91,278.95,282.45,282.6,997,,,59,8.15,244,,,,,,100,804,Clouds,overcast clouds,04d
633355200,1990-01-26 12:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,282.38,,274.55,278.86,282.24,282.52,997,,,58,7.87,246,,,,,,100,804,Clouds,overcast clouds,04d
633358800,1990-01-26 13:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,282.25,,273.94,278.78,282.18,282.29,997,,,56,7.54,243,,,,,,100,804,Clouds,overcast clouds,04d
633362400,1990-01-26 14:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,281.1,,273.82,277.41,281.04,281.13,997,,,60,7.15,243,,0.15,,,,99,500,Rain,light rain,10d
633366000,1990-01-26 15:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,280.54,,274.4,277.14,280.48,280.59,998,,,65,5.83,237,,,,,,100,804,Clouds,overcast clouds,04d
633369600,1990-01-26 16:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,280.49,,274.35,277.14,280.41,280.56,998,,,65,5.66,233,,,,,,100,804,Clouds,overcast clouds,04n
633373200,1990-01-26 17:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,279.3,,274.05,275.65,279.26,279.4,999,,,69,5.64,232,,,,,,100,804,Clouds,overcast clouds,04n
633376800,1990-01-26 18:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,279.13,,274.28,275.49,279.08,279.2,999,,,71,5.51,233,,,,,,100,804,Clouds,overcast clouds,04n
633380400,1990-01-26 19:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,279.15,,274.3,275.54,279.11,279.22,999,,,71,5.45,235,,,,,,98,804,Clouds,overcast clouds,04n
633384000,1990-01-26 20:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.83,,273.78,273.96,277.79,277.93,1000,,,75,5.26,237,,,,,,96,804,Clouds,overcast clouds,04n
633387600,1990-01-26 21:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.65,,273.42,273.75,277.6,277.75,1001,,,74,5.23,235,,,,,,79,803,Clouds,broken clouds,04n
633391200,1990-01-26 22:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.47,,272.39,271.92,276.38,276.59,1001,,,74,5.99,242,,,,,,26,802,Clouds,scattered clouds,03n
633394800,1990-01-26 23:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.47,,272.22,271.9,276.39,276.59,1002,,,73,6.03,243,,,,,,0,800,Clear,sky is clear,01n
633398400,1990-01-27 00:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.66,,272.22,272.09,276.58,276.78,1002,,,72,6.16,245,,,,,,0,800,Clear,sky is clear,01n
633402000,1990-01-27 01:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.7,,272.42,272.19,276.63,276.81,1003,,,73,6.04,245,,,,,,0,800,Clear,sky is clear,01n
633405600,1990-01-27 02:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.15,,272.11,271.61,276.07,276.3,1003,,,74,5.77,245,,,,,,0,800,Clear,sky is clear,01n
633409200,1990-01-27 03:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.92,,272.08,271.35,275.86,276.04,1003,,,75,5.7,246,,,,,,0,800,Clear,sky is clear,01n
633412800,1990-01-27 04:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.89,,272.37,271.31,275.83,276,1004,,,77,5.71,246,,,,,,0,800,Clear,sky is clear,01n
633416400,1990-01-27 05:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.24,,272.27,270.51,275.15,275.37,1005,,,80,5.67,245,,,,,,3,800,Clear,sky is clear,01n
633420000,1990-01-27 06:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.24,,272.27,270.65,275.15,275.35,1005,,,80,5.38,242,,,,,,8,800,Clear,sky is clear,01n
633423600,1990-01-27 07:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.18,,272.37,270.68,275.06,275.25,1006,,,81,5.18,238,,,,,,11,801,Clouds,few clouds,02d
633427200,1990-01-27 08:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.98,,272.99,272.81,276.88,277.06,1007,,,75,5.45,236,,,,,,25,802,Clouds,scattered clouds,03d
633430800,1990-01-27 09:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.14,,273.12,273.18,277.08,277.25,1007,,,75,5.09,228,,,,,,78,803,Clouds,broken clouds,04d
633434400,1990-01-27 10:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.61,,273.78,274.75,278.54,278.72,1007,,,71,5.7,225,,,,,,100,804,Clouds,overcast clouds,04d
633438000,1990-01-27 11:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.58,,273.94,274.6,278.52,278.65,1008,,,72,5.99,226,,,,,,100,804,Clouds,overcast clouds,04d
633441600,1990-01-27 12:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.52,,273.69,274.67,278.47,278.61,1008,,,71,5.63,224,,,,,,99,804,Clouds,overcast clouds,04d
633445200,1990-01-27 13:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.42,,273.6,274.34,278.35,278.45,1008,,,71,6.12,227,,,,,,99,804,Clouds,overcast clouds,04d
633448800,1990-01-27 14:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.74,,274.29,272.45,276.66,276.96,1008,,,84,5.57,234,,0.62,,,,99,500,Rain,light rain,10d
633452400,1990-01-27 15:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.81,,275.01,272.77,276.47,277.2,1009,,,88,5.08,241,,0.29,,,,92,500,Rain,light rain,10d
633456000,1990-01-27 16:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.48,,275.18,273.71,277.34,277.67,1009,,,85,4.87,246,,,,,,52,803,Clouds,broken clouds,04n
633459600,1990-01-27 17:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.27,,274.64,272.23,276.2,276.38,1010,,,89,4.81,247,,,,,,37,802,Clouds,scattered clouds,03n
633463200,1990-01-27 18:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.09,,274.46,272.05,275.99,276.17,1011,,,89,4.74,248,,,,,,30,802,Clouds,scattered clouds,03n
633466800,1990-01-27 19:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.04,,274.25,272.09,275.96,276.12,1011,,,88,4.55,249,,0.14,,,,33,500,Rain,light rain,10n
633470400,1990-01-27 20:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.24,,273.77,271.36,275.11,275.37,1012,,,90,4.12,242,,,,,,33,802,Clouds,scattered clouds,03n
633474000,1990-01-27 21:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.43,,273.96,271.71,275.23,275.57,1013,,,90,3.93,234,,,,,,12,801,Clouds,few clouds,02n
633477600,1990-01-27 22:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,274.22,,273.22,270.28,274.1,274.41,1013,,,93,3.85,230,,,,,,27,802,Clouds,scattered clouds,03n
633481200,1990-01-27 23:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,274.31,,273.16,270.49,274.17,274.51,1013,,,92,3.71,223,,,,,,12,801,Clouds,few clouds,02n
633484800,1990-01-28 00:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,274.57,,273.41,270.81,274.45,274.76,1014,,,92,3.71,219,,,,,,4,800,Clear,sky is clear,01n
633488400,1990-01-28 01:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,274.48,,273.17,270.8,274.37,274.67,1014,,,91,3.57,217,,,,,,5,800,Clear,sky is clear,01n
633492000,1990-01-28 02:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,273.7,,272.62,270.11,273.59,273.9,1014,,,92,3.24,212,,,,,,3,800,Clear,sky is clear,01n
633495600,1990-01-28 03:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,273.39,,272.48,269.83,273.28,273.59,1014,,,93,3.12,208,,,,,,0,800,Clear,sky is clear,01n
633499200,1990-01-28 04:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,273.37,,272.47,270.1,273.27,273.55,1014,,,93,2.8,197,,,,,,2,800,Clear,sky is clear,01n
633502800,1990-01-28 05:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,272.97,,272.22,269.74,272.86,273.16,1014,,,94,2.67,181,,,,,,1,800,Clear,sky is clear,01n
633506400,1990-01-28 06:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,273.1,,272.22,269.6,273,273.28,1014,,,93,2.99,169,,,,,,2,800,Clear,sky is clear,01n
633510000,1990-01-28 07:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,273.13,,272.25,269.04,273.03,273.3,1013,,,93,3.73,164,,,,,,1,800,Clear,sky is clear,01d
633513600,1990-01-28 08:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.12,,273.35,271.42,275.01,275.31,1013,,,88,3.8,167,,,,,,100,804,Clouds,overcast clouds,04d
633517200,1990-01-28 09:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,275.09,,273.47,271.9,274.99,275.27,1014,,,89,3.1,161,,,,,,100,804,Clouds,overcast clouds,04d
633520800,1990-01-28 10:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.99,,274.72,276.17,278.92,279.13,1013,,,74,3.78,150,,,,,,100,804,Clouds,overcast clouds,04d
633524400,1990-01-28 11:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.71,,274.82,275.47,278.62,278.82,1011,,,76,4.42,143,,,,,,100,804,Clouds,overcast clouds,04d
633528000,1990-01-28 12:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.54,,275.02,275.44,278.48,278.7,1010,,,78,4.09,145,,,,,,100,804,Clouds,overcast clouds,04d
633531600,1990-01-28 13:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.49,,275.15,275.52,278.38,278.69,1010,,,79,3.84,145,,,,,,100,804,Clouds,overcast clouds,04d
633535200,1990-01-28 14:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.05,,275.24,274.76,277.82,278.37,1009,,,82,4.23,147,,,,,,100,804,Clouds,overcast clouds,04d
633538800,1990-01-28 15:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278,,275.53,274.81,277.75,278.34,1008,,,84,4.03,143,,,,,,100,804,Clouds,overcast clouds,04d
633542400,1990-01-28 16:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.01,,275.7,274.79,277.72,278.36,1008,,,85,4.08,150,,,,,,100,804,Clouds,overcast clouds,04n
633546000,1990-01-28 17:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.02,,275.38,274.68,277.78,278.31,1008,,,83,4.3,157,,,,,,100,804,Clouds,overcast clouds,04n
633549600,1990-01-28 18:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.2,,275.21,274.75,278.09,278.36,1007,,,81,4.59,160,,,,,,100,804,Clouds,overcast clouds,04n
633553200,1990-01-28 19:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,278.06,,274.9,274.49,277.99,278.18,1006,,,80,4.77,164,,,,,,100,804,Clouds,overcast clouds,04n
633556800,1990-01-28 20:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.36,,274.57,273.67,277.24,277.44,1006,,,82,4.67,168,,,,,,100,804,Clouds,overcast clouds,04n
633560400,1990-01-28 21:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.52,,274.55,273.99,277.31,277.65,1006,,,81,4.44,177,,,,,,100,804,Clouds,overcast clouds,04n
633564000,1990-01-28 22:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.61,,274.65,273.19,276.39,276.74,1006,,,87,3.89,182,,,,,,100,804,Clouds,overcast clouds,04n
633567600,1990-01-28 23:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,276.9,,274.94,273.57,276.57,277.13,1006,,,87,3.85,187,,,,,,100,804,Clouds,overcast clouds,04n
633571200,1990-01-29 00:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.26,,275.29,274.17,276.93,277.56,1006,,,87,3.6,197,,,,,,100,804,Clouds,overcast clouds,04n
633574800,1990-01-29 01:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.45,,275.64,274.51,277.14,277.78,1006,,,88,3.43,214,,,,,,100,804,Clouds,overcast clouds,04n
633578400,1990-01-29 02:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.4,,276.37,274.72,277.1,277.8,1006,,,93,3.04,233,,,,,,100,804,Clouds,overcast clouds,04n
633582000,1990-01-29 03:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.66,,276.78,275.18,277.39,278.01,1007,,,94,2.85,249,,,,,,100,804,Clouds,overcast clouds,04n
633585600,1990-01-29 04:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.59,,276.56,274.96,277.36,277.9,1007,,,93,3.03,264,,0.11,,,,100,500,Rain,light rain,10n
633589200,1990-01-29 05:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.21,,276.18,274.61,277.05,277.43,1008,,,93,2.89,261,,0.2,,,,100,500,Rain,light rain,10n
633592800,1990-01-29 06:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.24,,276.06,274.76,277.15,277.39,1008,,,92,2.75,246,,0.61,,,,100,500,Rain,light rain,10n
633596400,1990-01-29 07:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.16,,275.83,274.63,277.09,277.26,1009,,,91,2.79,236,,0.5,,,,100,500,Rain,light rain,10d
633600000,1990-01-29 08:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277,,275.97,274.29,276.82,277.11,1009,,,93,2.98,227,,0.16,,,,99,500,Rain,light rain,10d
633603600,1990-01-29 09:00:00 +0000 UTC,3600,Warsaw,52.229676,21.012229,277.18,,276.15,274.22,276.91,277.37,1010,,,93,3.38,231,,,,,,100,804,Clouds,overcast clouds,04d
