dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
954662400,2000-04-02 08:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,272.46,9900,262.37,266.72,272.11,272.6,1011,,,42,6.2,70,,,,,,100,804,Clouds,overcast clouds,04d
954666000,2000-04-02 09:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,272.51,,263.44,268.79,272.16,273.28,1012,,,46,3.1,80,,,,,,100,804,Clouds,overcast clouds,04d
954669600,2000-04-02 10:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,272.91,10000,263.81,267.3,272.69,273.28,1012,,,46,6.2,70,,,,,,20,801,Clouds,few clouds,02d
954673200,2000-04-02 11:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,272.74,10000,264.6,266.62,272.59,273.11,1011,,,50,7.2,80,,,,0.11,,20,600,Snow,light snow,13d
954676800,2000-04-02 12:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,272.81,,265.33,269.62,272.81,273.28,1012,,,53,2.6,90,,,,0.15,,100,600,Snow,light snow,13d
954680400,2000-04-02 13:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,272.55,7000,266.32,267.42,272.37,273.28,1011,,,59,5.1,80,,,,0.18,,75,600,Snow,light snow,13d
954684000,2000-04-02 14:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,272.33,6000,267.75,267.15,272.11,272.53,1011,,,68,5.1,70,,,,0.21,,20,600,Snow,light snow,13d
954687600,2000-04-02 15:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,271.51,,269.01,268.08,271.51,272.36,1011,,,81,2.6,80,,,,0.21,,100,600,Snow,light snow,13d
954691200,2000-04-02 16:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,272.54,7000,269.87,268.05,272.11,272.88,1011,,,80,4.1,60,,,,0.18,,75,600,Snow,light snow,13d
954694800,2000-04-02 17:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,272.39,6000,269.72,268.65,271.28,272.84,1011,,,80,3.1,50,,,,0.12,,75,600,Snow,light snow,13d
954698400,2000-04-02 18:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,271.61,,269.1,269.64,271.28,272.36,1011,,,81,1.5,50,,,,,,100,804,Clouds,overcast clouds,04n
954702000,2000-04-02 19:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,272.7,8000,270.89,269.02,271.11,273.41,1011,,,86,3.1,60,,,,,,75,600,Snow,light snow,13n
954705600,2000-04-02 20:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,272.8,10000,270.12,269.61,271.28,273.47,1010,,,80,2.6,60,,,,,,75,600,Snow,light snow,13n
954709200,2000-04-02 21:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,271.91,,270.11,271.91,271.28,273.06,1010,,,86,1,40,,,,,,100,804,Clouds,overcast clouds,04n
954712800,2000-04-02 22:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,272.99,,272.5,269.52,271.28,273.54,1011,,,96,2.93,56,,,,,,100,804,Clouds,overcast clouds,04n
954716400,2000-04-02 23:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,273.18,,272.56,269.57,271.28,273.75,1010,,,95,3.13,59,,,,,,100,804,Clouds,overcast clouds,04n
954720000,2000-04-03 00:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,272.11,,270.85,272.11,271.28,273.56,1009,,,90,1,20,,,,,,100,804,Clouds,overcast clouds,04n
954723600,2000-04-03 01:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,273.21,,272.58,270.4,271.28,273.88,1010,,,95,2.31,53,,,,,,100,804,Clouds,overcast clouds,04n
954727200,2000-04-03 02:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,273.07,,272.82,270.21,272.28,273.79,1010,,,98,2.33,51,,,,,,99,804,Clouds,overcast clouds,04n
954730800,2000-04-03 03:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,272.11,,270.85,270.21,272.11,273.76,1009,,,90,1.5,10,,,,,,100,804,Clouds,overcast clouds,04n
954734400,2000-04-03 04:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,272.99,9000,271.98,271.21,272.11,273.85,1008,,,92,1.5,40,,,,,,100,600,Snow,light snow,13n
954738000,2000-04-03 05:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,273.08,3500,272.07,273.08,272.11,273.91,1008,,,92,1,20,,,,,,100,701,Mist,mist,50d
954741600,2000-04-03 06:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,272.91,,271.9,272.91,272.28,274.06,1009,,,92,1,30,,,,,,100,804,Clouds,overcast clouds,04d
954745200,2000-04-03 07:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,273.25,8000,272.23,270.69,272.28,273.89,1009,,,92,2.1,40,,,,,,75,701,Mist,mist,50d
954748800,2000-04-03 08:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,273.92,10000,272.82,270.94,273.11,274.45,1008,,,92,2.6,40,,,,,,75,803,Clouds,broken clouds,04d
954752400,2000-04-03 09:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,273.91,,272.41,272.26,273.28,274.66,1009,,,89,1.5,90,,,,,,100,804,Clouds,overcast clouds,04d
954756000,2000-04-03 10:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,275.5,10000,274.49,272.82,274.11,276.21,1008,,,93,2.6,70,,,,,,100,804,Clouds,overcast clouds,04d
954759600,2000-04-03 11:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,275.4,10000,274.39,272.7,274.11,276.06,1008,,,93,2.6,80,,,,,,100,804,Clouds,overcast clouds,04d
954763200,2000-04-03 12:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,275.81,,273.06,274.43,275.26,275.81,1008,,,82,1.5,70,,,,,,100,804,Clouds,overcast clouds,04d
954766800,2000-04-03 13:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,275.61,10000,272.59,272.52,275.14,276.28,1007,,,80,3.1,80,,,,,,75,803,Clouds,broken clouds,04d
954770400,2000-04-03 14:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,275.98,10000,272.13,272.97,275.39,277.11,1006,,,75,3.1,80,,,,,,75,803,Clouds,broken clouds,04d
954774000,2000-04-03 15:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,276.51,,273.57,275.23,275.36,276.51,1006,,,81,1.5,80,,,,,,100,804,Clouds,overcast clouds,04d
954777600,2000-04-03 16:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,275.68,8000,273.58,271.91,275.26,276.28,1006,,,86,4.1,120,,,,,,75,701,Mist,mist,50d
954781200,2000-04-03 17:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,275.05,8000,272.98,271.14,274.91,275.28,1005,,,86,4.1,110,,,,,,75,701,Mist,mist,50d
954784800,2000-04-03 18:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,274.81,,273.2,273.29,274.36,275.28,1005,,,89,1.5,120,,,,,,100,804,Clouds,overcast clouds,04n
954788400,2000-04-03 19:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,274.79,6000,272.76,271.54,274.28,275.12,1005,,,86,3.1,120,,,,,,75,701,Mist,mist,50n
954792000,2000-04-03 20:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,274.99,8000,272.93,272.21,274.28,275.42,1004,,,86,2.6,130,,,,,,75,701,Mist,mist,50n
954795600,2000-04-03 21:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,274.71,,273.4,273.17,274.28,274.71,1004,,,91,1.5,130,,,,,,100,804,Clouds,overcast clouds,04n
954799200,2000-04-03 22:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,275.25,,274.97,271.52,274.28,275.71,1004,,,98,3.88,155,,,,,,100,804,Clouds,overcast clouds,04n
954802800,2000-04-03 23:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,275.29,,274.86,271.61,274.85,275.84,1004,,,97,3.82,156,,,,,,100,804,Clouds,overcast clouds,04n
954806400,2000-04-04 00:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,275.11,,273.8,273.63,275.11,275.28,1003,,,91,1.5,130,,,,,,99,804,Clouds,overcast clouds,04n
954810000,2000-04-04 01:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,275.59,,275.02,272.05,275.04,276.22,1003,,,96,3.72,151,,,,,,100,804,Clouds,overcast clouds,04n
954813600,2000-04-04 02:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,275.85,,275.13,272.2,275.28,276.47,1002,,,95,3.98,150,,,,,,100,804,Clouds,overcast clouds,04n
954817200,2000-04-04 03:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,275.91,,273.97,274.54,275.28,276.06,1001,,,87,1.5,130,,,,,,100,804,Clouds,overcast clouds,04n
954820800,2000-04-04 04:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,276.5,7000,274.39,272.92,275.28,277.03,1000,,,86,4.1,130,,,,,,20,701,Mist,mist,50n
954824400,2000-04-04 05:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,277.43,5000,275.3,275.11,276.28,277.88,1000,,,86,2.6,130,,,,,,20,701,Mist,mist,50d
954828000,2000-04-04 06:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,277.91,,275.1,276.82,277.28,278.16,1000,,,82,1.5,140,,,,,,99,804,Clouds,overcast clouds,04d
954831600,2000-04-04 07:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,277.54,,274.91,273.71,277.24,278.28,999,,,83,5.02,155,,,,,,100,804,Clouds,overcast clouds,04d
954835200,2000-04-04 08:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,279.69,8000,273.59,276.12,278.78,281.11,999,,,65,5.7,140,,,,,,20,701,Mist,mist,50d
954838800,2000-04-04 09:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,280.13,,272.1,277.39,278.9,283.28,998,,,56,4.1,150,,,,,,99,804,Clouds,overcast clouds,04d
954842400,2000-04-04 10:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,279.99,9900,273.02,275.8,278.93,283.28,997,,,61,7.7,160,,,,,,86,804,Clouds,overcast clouds,04d
954846000,2000-04-04 11:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,279.08,10000,274.03,274.63,278.34,281.28,997,,,70,7.7,140,,,,,,75,520,Rain,light intensity shower rain,09d
954849600,2000-04-04 12:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,279.61,,274.34,276.75,277.46,280.28,996,,,69,4.1,140,,,,,,100,804,Clouds,overcast clouds,04d
954853200,2000-04-04 13:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,278.52,10000,273.5,274.07,277.83,280.11,996,,,70,7.2,140,,,,,,75,803,Clouds,broken clouds,04d
954856800,2000-04-04 14:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,277.61,10000,273.57,273.49,276.96,280.28,995,,,75,5.7,140,,,,,,75,803,Clouds,broken clouds,04d
954860400,2000-04-04 15:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,279.61,,275.13,277.7,277.56,279.61,994,,,73,2.6,140,,,,,,99,804,Clouds,overcast clouds,04d
954864000,2000-04-04 16:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,277.85,10000,273.8,273.79,277.38,279.28,994,,,75,5.7,140,,,,,,75,803,Clouds,broken clouds,04d
954867600,2000-04-04 17:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,277.24,10000,273.21,273.3,276.72,279.28,993,,,75,5.1,140,,,,,,75,803,Clouds,broken clouds,04d
954871200,2000-04-04 18:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,278.61,,275.44,276.14,277.46,278.61,993,,,80,3.1,150,,,,,,100,804,Clouds,overcast clouds,04n
954874800,2000-04-04 19:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,277.29,10000,275.16,273.36,276.89,278.28,992,,,86,5.1,150,,,,,,75,803,Clouds,broken clouds,04n
954878400,2000-04-04 20:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,277.01,10000,274.89,273.27,276.61,278.28,992,,,86,4.6,150,,,,,,75,803,Clouds,broken clouds,04n
954882000,2000-04-04 21:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,278.01,,275.87,276.94,277.66,278.28,991,,,86,1.5,160,,,,,,100,804,Clouds,overcast clouds,04n
954885600,2000-04-04 22:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,276.22,,275.5,273.26,276.04,278.28,991,,,95,3.1,174,,,,,,100,804,Clouds,overcast clouds,04n
954889200,2000-04-04 23:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,276.44,,275.72,273.82,276.23,278.28,990,,,95,2.73,183,,,,,,100,804,Clouds,overcast clouds,04n
954892800,2000-04-05 00:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,277.91,,276.09,277.91,277.06,278.28,989,,,88,1,160,,,,,,100,804,Clouds,overcast clouds,04n
954896400,2000-04-05 01:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,276.22,,275.65,274.26,275.95,277.28,990,,,96,2.01,208,,,,,,100,804,Clouds,overcast clouds,04n
954900000,2000-04-05 02:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,275.85,,275.57,274.28,275.7,277.28,989,,,98,1.64,221,,0.24,,,,100,500,Rain,light rain,10n
954903600,2000-04-05 03:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,277.11,,276.08,277.11,276.56,277.28,988,,,93,1,260,,0.45,,,,100,500,Rain,light rain,10n
954907200,2000-04-05 04:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,276.57,2500,275.55,274.09,276.3,277.11,988,,,93,2.6,280,,0.7,,,,75,701,Mist,mist,50n
954907200,2000-04-05 04:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,276.57,2500,275.55,274.09,276.3,277.11,988,,,93,2.6,280,,0.7,,,,75,501,Rain,moderate rain,10n
954910800,2000-04-05 05:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,275.37,4500,274.36,271.23,273.28,276.14,989,,,93,4.6,330,,0.9,,,,75,501,Rain,moderate rain,10d
954914400,2000-04-05 06:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,272.91,,271.9,270.29,272.28,273.66,991,,,92,2.1,330,,,,0.96,,100,601,Snow,snow,13d
954918000,2000-04-05 07:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,272.6,1500,271.6,267.16,271.28,273.56,992,,,92,5.7,330,,,,0.99,,75,601,Snow,snow,13d
954921600,2000-04-05 08:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,272.06,3000,271.06,266.47,271.28,272.47,993,,,92,5.7,330,,,,0.74,,75,701,Mist,mist,50d
954921600,2000-04-05 08:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,272.06,3000,271.06,266.47,271.28,272.47,993,,,92,5.7,330,,,,0.74,,75,601,Snow,snow,13d
954925200,2000-04-05 09:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,272.01,,270.48,268.67,271.28,272.01,995,,,88,2.6,320,,,,0.48,,100,600,Snow,light snow,13d
954928800,2000-04-05 10:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,273.03,10000,271.21,267.7,271.28,273.38,996,,,86,5.7,320,,,,0.23,,75,600,Snow,light snow,13d
954932400,2000-04-05 11:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,273.23,10000,270.54,267.95,272.11,273.59,997,,,80,5.7,320,,,,,,75,803,Clouds,broken clouds,04d
954936000,2000-04-05 12:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,273.81,,269.45,270.81,272.26,273.81,999,,,70,2.6,310,,,,,,98,804,Clouds,overcast clouds,04d
954939600,2000-04-05 13:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,274.46,10000,267.99,270.1,274.23,275.28,1000,,,59,4.6,340,,,,,,20,801,Clouds,few clouds,02d
954943200,2000-04-05 14:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,275.76,10000,266.43,270.32,275.28,276.11,1001,,,47,7.7,310,,,,,,20,801,Clouds,few clouds,02d
954946800,2000-04-05 15:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,276.91,,262.62,274.09,275.26,276.91,1002,,,31,3.1,330,,,,,,3,800,Clear,sky is clear,01d
954950400,2000-04-05 16:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,276.14,9900,260.48,272.19,275.9,277.28,1003,,,27,4.6,340,,,,,,0,800,Clear,sky is clear,01d
954954000,2000-04-05 17:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,275.2,9900,260.53,271.66,274.62,277.11,1004,,,29,3.6,310,,,,,,0,800,Clear,sky is clear,01d
954957600,2000-04-05 18:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,275.41,,264.3,273.21,273.86,275.41,1006,,,40,2.1,290,,,,,,0,800,Clear,sky is clear,01n
954961200,2000-04-05 19:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,274.84,9900,264.66,271.6,274.28,275.14,1007,,,43,3.1,280,,,,,,0,800,Clear,sky is clear,01n
954964800,2000-04-05 20:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,274.13,9900,265.8,271.72,273.28,274.59,1007,,,50,2.1,260,,,,,,0,800,Clear,sky is clear,01n
954968400,2000-04-05 21:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,273.91,,265.62,271.46,272.28,273.96,1009,,,50,2.1,290,,,,,,0,800,Clear,sky is clear,01n
954972000,2000-04-05 22:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,273.15,,268.02,268.25,272.28,273.8,1010,,,65,4.97,286,,,,,,0,800,Clear,sky is clear,01n
954975600,2000-04-05 23:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,272.97,,268.02,268.1,272.28,273.62,1011,,,66,4.85,288,,,,,,0,800,Clear,sky is clear,01n
954979200,2000-04-06 00:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,273.31,,265.57,270.76,272.28,273.66,1011,,,52,2.1,280,,,,,,0,800,Clear,sky is clear,01n
954982800,2000-04-06 01:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,272.66,,267.9,267.78,270.28,273.24,1012,,,67,4.73,290,,,,,,0,800,Clear,sky is clear,01n
954986400,2000-04-06 02:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,272.21,,267.64,267.25,270.28,272.85,1013,,,68,4.69,291,,,,,,0,800,Clear,sky is clear,01n
954990000,2000-04-06 03:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,272.2,,265.79,269.46,270.28,272.86,1013,,,58,2.1,270,,,,,,0,800,Clear,sky is clear,01n
954993600,2000-04-06 04:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,272.26,9900,265.85,268.07,271.77,272.81,1013,,,58,3.6,280,,,,,,0,800,Clear,sky is clear,01d
954997200,2000-04-06 05:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,273.21,9900,266.75,268.87,272.11,273.49,1014,,,58,4.1,280,,,,,,0,800,Clear,sky is clear,01d
955000800,2000-04-06 06:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,274.1,,265.54,270.71,272.28,274.11,1015,,,49,3.1,290,,,,,,0,800,Clear,sky is clear,01d
955004400,2000-04-06 07:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,273.54,9900,264.61,268.66,273.12,275.11,1015,,,47,5.1,290,,,,,,0,800,Clear,sky is clear,01d
955008000,2000-04-06 08:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,275.94,9900,265.82,270.74,275.28,276.28,1015,,,44,7.2,290,,,,,,0,800,Clear,sky is clear,01d
955011600,2000-04-06 09:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,277.31,,266.4,274.97,276.66,277.31,1016,,,42,2.6,270,,,,,,0,800,Clear,sky is clear,01d
955015200,2000-04-06 10:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,279.09,9900,267.56,275.36,278.11,280.04,1016,,,41,5.7,270,,,,,,0,800,Clear,sky is clear,01d
955018800,2000-04-06 11:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,279.47,9900,266.98,275.64,278.67,280.29,1016,,,38,6.2,270,,,,,,0,800,Clear,sky is clear,01d
955022400,2000-04-06 12:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,280.71,,265.61,278.1,279.26,280.71,1016,,,31,4.1,280,,,,,,0,800,Clear,sky is clear,01d
955026000,2000-04-06 13:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,280.12,9900,263.99,276.47,279.23,281.28,1016,,,28,6.2,270,,,,,,0,800,Clear,sky is clear,01d
955029600,2000-04-06 14:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,280.45,9900,263.41,276.55,279.56,281.28,1016,,,26,7.2,280,,,,,,0,800,Clear,sky is clear,01d
955033200,2000-04-06 15:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,281.71,,263.48,279.59,280.86,281.71,1016,,,24,3.6,270,,,,,,0,800,Clear,sky is clear,01d
955036800,2000-04-06 16:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,280.22,9900,263.23,277.26,279.35,281.28,1016,,,26,4.6,280,,,,,,0,800,Clear,sky is clear,01d
955040400,2000-04-06 17:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,278.32,9900,262.59,275.46,277.74,281.28,1016,,,28,3.6,280,,,,,,0,800,Clear,sky is clear,01d
955044000,2000-04-06 18:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,277.41,,267.02,277.41,277.41,279.28,1018,,,44,1,280,,,,,,0,800,Clear,sky is clear,01n
955047600,2000-04-06 19:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,277.66,9900,267.22,276.54,277.11,278.04,1018,,,44,1.5,320,,,,,,0,800,Clear,sky is clear,01n
955051200,2000-04-06 20:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,275.42,9900,267.98,272.72,275.11,276.28,1019,,,55,2.6,330,,,,,,2,800,Clear,sky is clear,01n
955054800,2000-04-06 21:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,274.21,,266.1,274.21,272.76,275.28,1020,,,51,1,330,,,,,,0,800,Clear,sky is clear,01n
955058400,2000-04-06 22:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,273.2,,269.43,269.58,272.47,274.28,1021,,,73,3.15,323,,,,,,0,800,Clear,sky is clear,01n
955062000,2000-04-06 23:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,273.09,,269.32,269.17,272.38,274.02,1021,,,73,3.49,329,,,,,,0,800,Clear,sky is clear,01n
955065600,2000-04-07 00:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,274.01,,265.7,272.38,273.28,274.01,1022,,,50,1.5,330,,,,,,0,800,Clear,sky is clear,01n
955069200,2000-04-07 01:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,272.76,,268.84,268.43,272.08,273.63,1022,,,72,3.94,341,,,,,,0,800,Clear,sky is clear,01n
955072800,2000-04-07 02:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,272.34,,268.43,267.94,271.67,273.23,1023,,,72,3.91,344,,,,,,0,800,Clear,sky is clear,01n
955076400,2000-04-07 03:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,272.51,,266.08,272.51,272.28,274.06,1023,,,58,1,320,,,,,,0,800,Clear,sky is clear,01n
955080000,2000-04-07 04:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,272.42,9900,266,269.72,271.28,273.09,1024,,,58,2.1,320,,,,,,0,800,Clear,sky is clear,01d
955083600,2000-04-07 05:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,273.68,9900,267.34,270.66,272.28,273.88,1024,,,59,2.6,330,,,,,,0,800,Clear,sky is clear,01d
955087200,2000-04-07 06:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,274.41,,267.13,271.52,274.26,274.41,1025,,,55,2.6,340,,,,,,0,800,Clear,sky is clear,01d
955090800,2000-04-07 07:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,273.76,9900,266.59,268.94,273.48,275.11,1025,,,55,5.1,360,,,,,,0,800,Clear,sky is clear,01d
955094400,2000-04-07 08:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,275.91,9900,267.5,272.19,275.42,276.28,1025,,,51,4.1,340,,,,,,0,800,Clear,sky is clear,01d
955098000,2000-04-07 09:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,278.01,,267.77,275.41,276.86,278.01,1025,,,45,3.1,340,,,,,,4,800,Clear,sky is clear,01d
955101600,2000-04-07 10:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,278.95,10000,267.45,275.94,278.02,279.55,1025,,,41,4.1,360,,,,,,20,801,Clouds,few clouds,02d
955105200,2000-04-07 11:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,279.34,10000,267.76,276.16,278.28,280.16,1025,,,41,4.6,360,,,,,,20,801,Clouds,few clouds,02d
955108800,2000-04-07 12:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,280.31,,267.34,278.94,278.06,280.31,1025,,,37,2.1,340,,,,,,9,800,Clear,sky is clear,01d
955112400,2000-04-07 13:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,279.29,9900,266.21,275.42,278.42,280.18,1025,,,36,6.2,360,,,,,,36,802,Clouds,scattered clouds,03d
955116000,2000-04-07 14:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,279.06,9900,265.03,275.32,278.18,280.11,1025,,,33,5.7,360,,,,,,54,803,Clouds,broken clouds,04d
955119600,2000-04-07 15:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,279.71,,265.55,277.46,277.66,279.71,1025,,,33,3.1,350,,,,,,0,800,Clear,sky is clear,01d
955123200,2000-04-07 16:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,278.26,9900,265.39,274.31,277.28,280.11,1025,,,36,5.7,350,,,,,,0,800,Clear,sky is clear,01d
955126800,2000-04-07 17:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,276.19,9900,266.02,271.98,275.68,277.11,1026,,,44,5.1,30,,,,,,0,800,Clear,sky is clear,01d
955130400,2000-04-07 18:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,275.61,,266.31,273.45,274.96,275.61,1026,,,47,2.1,10,,,,,,0,800,Clear,sky is clear,01n
955134000,2000-04-07 19:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,275.47,9900,268.02,273.28,273.28,276.15,1026,,,55,2.1,360,,,,,,0,800,Clear,sky is clear,01n
955137600,2000-04-07 20:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,273.21,9900,265.04,270.1,272.28,274.11,1026,,,50,2.6,350,,,,,,0,800,Clear,sky is clear,01n
955141200,2000-04-07 21:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,272.91,,265.64,272.91,272.28,273.26,1027,,,54,1,340,,,,,,0,800,Clear,sky is clear,01n
955144800,2000-04-07 22:00:00 +0000 UTC,7200,Stockholm,59.329323,18.068581,271.03,,267.48,266.79,270.25,272.05,1027,,,74,3.34,347,,,,,,0,800,Clear,sky is clear,01n
